prompt_id,question,domain_canonical,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label
triviaqa_00250_t1.0,Two of Peter O'Toole's nominations for Best Actor 'Oscar' were for playing which English king in two different films?,Humanities,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,25.8,16.123275101541868,0.7475846798202459,0.06726944446563721,0.0026690824888646603,0.13685649633407593,3,0.007195976097136736,0
triviaqa_00251_t1.0,What is the official color of the UPS trucks?,Social Sciences,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,0.0,-4.76837158203125e-07,1,1.2789769243681803e-13,0
triviaqa_00252_t1.0,"""Which country did Tsar Nicholas I of Russia call """"the sick man of Europe""""?""",Humanities,True,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,12.45,15.183790699295086,1.97095059444457,0.15231814980506897,0.030360037460923195,0.29624810814857483,7,0.06272043287754059,1
triviaqa_00253_t1.0,Which former West Indian fast bowler was known as 'Whispering Death'?,STEM,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.95,1.5321553446044565,14.8,1.6,1.9128876215095043,0.2514253854751587,0.012575948610901833,0.4627741873264313,6,0.09535600990056992,1
triviaqa_00254_t1.0,"What nickname was given to Ana Cumpna, also known as Anna Sage, who betrayed John Dillinger to the police when he attended the Biograph Theater in Chicago?",Social Sciences,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.45,1.2031209415515964,23.6,13.577186748365802,3.8219280948642798,0.40978604555130005,0.013989594765007496,0.6859447360038757,16,0.034479252994060516,1
triviaqa_00255_t1.0,How many stars are on the national flag of New Zealand?,Social Sciences,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,2.85,1.9563997546513852,5.9,14.08864791241516,1.8128876215109468,0.15217499434947968,0.004851627163589001,0.29599231481552124,5,0.0358484722673893,1
triviaqa_00256_t1.0,Christian is the lead character in the film 2015 adaptation of what extraordinarily successful book?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,11.65,3.5535193822462827,2.1609640474335823,0.32738059759140015,0.047817476093769073,0.576403796672821,7,0.12073013931512833,1
triviaqa_00257_t1.0,Which historically contested region did Russia annexe from Ukraine in February 2014?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,0.0,0.0,-2.384185791015625e-07,1,1.4210854715202004e-14,0
triviaqa_00258_t1.0,Who wrote the 1951 novel ‘From here to Eternity’?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175175e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00259_t1.0,Name the space craft that exploded 72 seconds after lift off killing all 7 crew members in 1986.,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.55,4.488596662655267,0.4689955935863958,0.019369984045624733,0.0023201731964945793,0.04038398712873459,2,0.005959921982139349,0
triviaqa_00260_t1.0,"What was the US spacecraft first to return images of Mars to Earth, in July 1965?",STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.7,0.714142842854285,-1.4428232973175175e-12,0.013938859105110168,0.0007572697359137237,0.029140720143914223,1,0.002314335899427533,0
triviaqa_00261_t1.0,"Toothpaste, turtle, oxblood, oilie/oily, ade, and swirly are types of what?",STEM,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,19.35,30.619070854616083,3.6219280948671635,0.41506829857826233,0.005819984711706638,0.6924789547920227,14,0.03361545503139496,1
triviaqa_00262_t1.0,"What metabolic disorder takes its name from Greek 'siphon', referring to excessive urine production?",Medicine & Health,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.5,1.6881943016134133,38.4,71.32489046609186,3.1414460711496517,0.24838635325431824,0.00786657352000475,0.4579755961894989,11,0.04170941933989525,1
triviaqa_00263_t1.0,"Which Bond villain has been played by Telly Savalas, Donald Pleasance, Charles Gray, and Max Von Sydow?",STEM,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.95,1.627114009527298,11.5,5.472659317004851,1.781496329521462,0.22702841460704803,0.048775844275951385,0.4236997365951538,5,0.13204284012317657,0
triviaqa_00264_t1.0,"Which word can be a golf term, a Space vehicle or a one time boy's comic?",STEM,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.5524174696260025,10.6,18.20823989297153,2.646439344658031,0.31098708510398865,0.020327027887105942,0.5529066920280457,9,0.0744810700416565,1
triviaqa_00265_t1.0,What award is given for a wound in the American forces,Medicine & Health,True,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,12.2,0.6,0.4689955935863958,0.060798533260822296,0.02801506593823433,0.12410566210746765,2,0.0658876895904541,0
triviaqa_00266_t1.0,"In which postcode area are the Wimbledon Championships held? SW15, SW17 or SW19?",STEM,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,17.3,44.000113636216895,0.8475846798188033,0.05564669892191887,0.01891271397471428,0.11389148235321045,4,0.03969603031873703,0
triviaqa_00267_t1.0,Of which country is Manama the capital?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00268_t1.0,Formula 1 - On which racetrack was the World Champion Ayrton Senna killed?,STEM,False,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.55,1.627114009527298,18.75,25.98244599724976,2.119973094011876,0.2820427119731903,0.018597906455397606,0.5100395083427429,7,0.1171121597290039,0
triviaqa_00269_t1.0,"In the NATO alphabet, what word is used to denote the letter N?",STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,0.0,-4.76837158203125e-07,1,1.2789769243681803e-13,0
triviaqa_00270_t1.0,The Vinson Massif is the highest mountain of which continent?,STEM,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,10.3,0.9,0.4689955935863958,0.04304647445678711,0.013776445761322975,0.08867408335208893,2,0.03363656625151634,0
triviaqa_00271_t1.0,In what European city was snooker player John Higgins stung by the News of the World newspaper relating to an alleged betting fix?,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,8.6,2.6153393661244038,2.9659573209333048,0.18878130614757538,0.016812529414892197,0.35992035269737244,11,0.03667667508125305,1
triviaqa_00272_t1.0,What is the furcula of a bird more commonly called?,STEM,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,8.8,1.630950643030009,0.5689955935849532,0.07531003654003143,0.03843347728252411,0.15257740020751953,3,0.07954096794128418,0
triviaqa_00273_t1.0,"In 1941, Iran was invaded by Britain and which other country?",Social Sciences,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.4,1.2,13.5,3.398529093593286,0.28639695711307084,0.023884925991296768,0.002865955699235201,0.049683380872011185,2,0.006695989519357681,0
triviaqa_00274_t1.0,"""Which tree produces red fruits called """"haws""""?""",STEM,False,False,triviaqa,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.4,1.3564659966250534,20.05,16.75552147800838,2.560964047429254,0.2806366980075836,0.02932473085820675,0.5079119801521301,10,0.07427288591861725,1
triviaqa_00275_t1.0,Which doctor - an eternal optimist – features in Voltaire’s Candide?,Humanities,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.4,1.4628738838327793,1.2344977967903126,0.07932257652282715,0.0039179278537631035,0.1603715568780899,3,0.022370433434844017,0
triviaqa_00276_t1.0,James Gandolfini plays the sadistic military prison commandant Colonel Winter in which 2001 film starring Robert Redford?,Humanities,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,17.0,3.794733192202055,1.1540157730670293,0.15331748127937317,0.06656549870967865,0.29803016781806946,4,0.1308041214942932,0
triviaqa_00277_t1.0,Major asshat Idi Amin Dada was the president of what African nation from 1971 to 1979?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.15,0.3570714214271425,-1.4428232973175175e-12,0.005033373832702637,9.785940346773714e-05,0.010569658130407333,1,0.00030450563644990325,0
triviaqa_00278_t1.0,By what name was the American short-story writer William Sydney Porter better known?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00279_t1.0,Which French actor features on the cover on The Smiths album The Queen is Dead,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,20.1,23.138496061758204,3.9219280948628366,0.43076854944229126,0.0038665696047246456,0.7115530967712402,17,0.03306388109922409,1
triviaqa_00280_t1.0,"Which dancer has only one notable film cameo, appearing with Sean Connery in the 1979 movie The First Great Train Robbery, breaking into a guarded station office.",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,38.85,69.25335731933868,3.8464393446479326,0.36736536026000977,0.010323905386030674,0.6313404440879822,16,0.023895027115941048,1
triviaqa_00281_t1.0,"""In 1976 or 1977, John Carpenter and Debra Hill began drafting a story titled """"The Babysitter Murders"""", which eventually became what film?""",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.25,1.0897247358851685,-1.4428232973175175e-12,0.004293075297027826,0.00031565173412673175,0.00901881791651249,1,0.0007320419535972178,0
triviaqa_00282_t1.0,The Battle of Balaclava was in which war?,STEM,True,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,13.2,1.9899748742132404,0.4689955935863958,0.051472119987010956,0.015393850393593311,0.10557374358177185,2,0.037224967032670975,0
triviaqa_00283_t1.0,Which US State is nicknamed The Beaver State?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00284_t1.0,"As SNCF is the French railway system, what are the initials for the German Rail network?",Social Sciences,True,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,25.2,28.62097133222421,1.8332062193378391,0.10790763795375824,0.01401028223335743,0.21491704881191254,6,0.037291284650564194,0
triviaqa_00285_t1.0,Who is the last English-born player to win the men's singles title at Wimbledon?,Humanities,True,False,triviaqa,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.05,1.627114009527298,20.45,39.165641830563686,2.621928094874378,0.3204219341278076,0.028496315702795982,0.5664986968040466,9,0.08703313767910004,1
triviaqa_00286_t1.0,"Terry Scott starred as middle-aged, suburban husband, Terry Fletcher, in which television comedy series?",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,20.2,4.534313619501853,2.39546184422678,0.3298109173774719,0.0673631876707077,0.5798386931419373,8,0.11587414890527725,1
triviaqa_00287_t1.0,"Canadian Florence Nightingale Graham dropped out of nursing school in Toronto and joined her elder brother in New York City, working as a bookkeeper for the E.R. Squibb Pharmaceuticals Company. By what name is she better known?",Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.4,107.08099738048763,3.0609640474278113,0.2935701012611389,0.01436170469969511,0.5273229479789734,11,0.04575559124350548,1
triviaqa_00288_t1.0,Scientist Ernest Rutherford once said all science is just what subject while comparing the rest to stamp collection?,STEM,True,False,triviaqa,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.1,1.9209372712298547,9.2,4.214261501141095,2.460964047430697,0.3101764917373657,0.04046769067645073,0.5517301559448242,9,0.11580906063318253,0
triviaqa_00289_t1.0,"Which American state shares borders with Michigan, Indiana, Kentucky, West Virginia and Pennsylvania?",Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,1.1920928955078125e-07,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00290_t1.0,"In stamp collecting, what do the initials F D C represent?",Other,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,25.9,6.898550572402872,4.221928094859951,0.5314639210700989,0.012052482925355434,0.8215516209602356,19,0.0377967543900013,1
triviaqa_00291_t1.0,What is the more common name for the order Coleoptera which contains more species than any other order in the animal kingdom?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.9,0.3,-1.4428232973175175e-12,0.01151429396122694,0.0009537768783047795,0.0241008959710598,1,0.0024847672320902348,0
triviaqa_00292_t1.0,Which much-loved actor won the Best Actor Oscar for The Philadelphia Story?,Humanities,False,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,10.3,0.9,0.4689955935863958,0.06348178535699844,0.030632799491286278,0.12940366566181183,2,0.07163307070732117,1
triviaqa_00293_t1.0,Lloret de Mar lies on which Spanish costa?,Geography,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,10.95,0.21794494717703367,0.28639695711307084,0.02281183935701847,0.009082313627004623,0.04747737944126129,2,0.020286858081817627,0
triviaqa_00294_t1.0,"""Who won a gold medal at the 1976 Summer Olympics, married Kris Kardashian in 1991 and from 2007 starred in the E! reality series """"Keeping Up with the Kardashians""""?""",Humanities,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.65,1.7684739183827394,64.3,119.60647975757834,3.58418371975899,0.36005181074142456,0.031116655096411705,0.6215437054634094,14,0.04991045594215393,1
triviaqa_00295_t1.0,"""Who, an influential English occultist and ceremonial magician, known today for his magical writings, was a hedonist, bisexual, recreational drug experimenter and social critic, and was called in the popular press of the day """"the wickedest man in the world""""?""",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00296_t1.0,"Who won the 2010 Boston Marathon with a time of 2:05:52, easily breaking the course record of 2:07:14?",STEM,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.5,2.479919353527449,1.1540157730670293,0.1643712818622589,0.05876351520419121,0.3176048994064331,4,0.1331985592842102,1
triviaqa_00297_t1.0,When was curling first played as a Winter Olympic sport?,STEM,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,1.1920928955078125e-07,0.0,-4.76837158203125e-07,1,1.2789769243681803e-13,0
triviaqa_00298_t1.0,The country Myanmar is still known in many parts of the world by what prior name?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00299_t1.0,Which Shakespeare play is set in the Forest of Arden?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00300_t1.0,What atoll gained notoriety after the United States tested nuclear weapons there?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.3,2.98496231131986,0.9927744539849228,0.08904574811458588,0.00035245250910520554,0.17911851406097412,2,0.029490746557712555,0
triviaqa_00301_t1.0,Who was Britain’s first female Olympic boxing Gold medal winner?,Sports,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00302_t1.0,George W Bush was given which diminutive herbaceous nickname?,Humanities,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,11.05,7.56620776875708,0.9917601481766455,0.0651879832148552,0.010445067659020424,0.1327647715806961,3,0.02345946431159973,0
triviaqa_00303_t1.0,The 1938 work The Black Jacobins by C. L. R. James is an account of what upheaval that took place between 1791 and 1804?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.8,0.8717797887081347,-1.4428232973175175e-12,0.0005787700647488236,5.7141055549436715e-06,0.0012177859898656607,1,1.3352402675081976e-05,0
triviaqa_00304_t1.0,What in the human body is the calcaneum?,Medicine & Health,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.85,1.9817921182606415,0.4689955935863958,0.031743913888931274,0.0021584087517112494,0.06576844304800034,2,0.005661324597895145,0
triviaqa_00305_t1.0,"""What play is about """"star-crossed lovers""""?""",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,0.0,0.0,1,0.0,0
triviaqa_00306_t1.0,"In which sport is April 15th celebrated as 'Jackie Robinson Day', to remember the day in 1947 when he became the first black player of the modern era?",Sports,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00307_t1.0,Which British politician became Member of Parliament for Epping in October 1924?,Social Sciences,True,False,triviaqa,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.7,1.6155494421403513,17.1,1.6401219466856725,1.5904685707256148,0.14642944931983948,0.025849778205156326,0.28570234775543213,5,0.06358491629362106,0
triviaqa_00308_t1.0,After what is Fleet Street in London named?,Humanities,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.4,1.42828568570857,24.3,21.633538776631067,1.656779649436941,0.15540024638175964,0.05781271308660507,0.30173808336257935,7,0.10711988806724548,0
triviaqa_00309_t1.0,Who was the first female American astronaut?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,0.0,5.960464477539063e-08,1,0.0,0
triviaqa_00310_t1.0,"What is an alternative name for vitamin B9, essential in promoting cell growth, particularly during pregnancy?",Medicine & Health,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.05,0.21794494717703367,-1.4428232973175175e-12,0.0025192468892782927,0.00010849960381165147,0.005296856630593538,1,0.0002525215095374733,0
triviaqa_00311_t1.0,In the George Orwell novel ‘Animal Farm’ who is the owner of Foxwood Farm?,Humanities,True,False,triviaqa,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.05,1.627114009527298,47.45,73.2348789853578,2.939353872151331,0.32651323080062866,0.033253345638513565,0.5751746296882629,11,0.06963109225034714,1
triviaqa_00312_t1.0,"In medicine, algology is the study of what?",Medicine & Health,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.1,0.30000000000000004,-1.4428232973175175e-12,0.011219894513487816,0.0009053771500475705,0.023488420993089676,1,0.0023600407876074314,0
triviaqa_00313_t1.0,What TV show is set in the fictional Melbourne suburb of Erinsborough?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.7881393432617188e-07,1,1.4210854715202004e-14,0
triviaqa_00314_t1.0,What item of clothing do you associate with a 1979 hit song from Neil Diamond?,Humanities,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.0,1.0954451150103321,35.1,96.67776373086005,3.9841837197546632,0.4267549514770508,0.02692054584622383,0.706726610660553,17,0.03684616461396217,1
triviaqa_00315_t1.0,The demoiselle is a small variety of which wading bird?,STEM,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703367,5.85,2.4550967394381833,2.460964047430697,0.2892109453678131,0.05386096239089966,0.520819902420044,9,0.11193390190601349,1
triviaqa_00316_t1.0,Give a year in the life of Irish playwright and poet John Millington Synge.,Humanities,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,35.0,41.06458328048636,3.784183719757547,0.3097667396068573,0.016444740816950798,0.5511348247528076,15,0.03986849635839462,1
triviaqa_00317_t1.0,'Indian Love Call' is a song from which 1924 operetta?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,0.009324789047241211,0.00033732745214365423,0.019539333879947662,1,0.0010406036162748933,0
triviaqa_00318_t1.0,‘Lofsongur’ is the national anthem of which country?,Humanities,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,9.4,7.914543574963751,0.7475846798202459,0.10358907282352448,0.058636195957660675,0.20678721368312836,3,0.11984071135520935,0
triviaqa_00319_t1.0,Which token in a game of Monopoly was once known as Rich Uncle Pennybags?,Social Sciences,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,12.45,5.928532702111038,2.701609497047486,0.34908193349838257,0.023913370445370674,0.6066375970840454,8,0.08205962926149368,1
triviaqa_00320_t1.0,"Which cult film, starring Harrison Ford, was based on the story Do Androids Dream of Electric Sheep?",STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.25,5.448623679425842,-1.4428232973175175e-12,0.005514639429748058,0.0005214651464484632,0.011577601544559002,1,0.0012063913745805621,0
triviaqa_00321_t1.0,What nationality was Che Guevara,Humanities,True,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.1,1.374772708486752,9.35,3.650684867254362,1.1567796494427114,0.1152605414390564,0.013625508174300194,0.22866959869861603,3,0.053883250802755356,0
triviaqa_00322_t1.0,What is a patellar reflex more commonly called,Medicine & Health,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.2,3.6,1.2192407046325209,0.06660205125808716,0.0005679333116859198,0.13554534316062927,3,0.012404930777847767,0
triviaqa_00323_t1.0,"Which city is generally accepted as the birthplace of Grunge, a subgenre of alternative rock that emerged during the mid-1980s?",Humanities,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,0.0,0.0,-2.384185791015625e-07,1,1.4210854715202004e-14,0
triviaqa_00324_t1.0,The laburnum tree has what colour flowers?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,0.0,0.0,5.364418029785156e-07,1,2.2737367544323206e-13,0
triviaqa_00325_t1.0,"Which film, directed by David Lean and starring John Mills, opens with an escaped convict grabbing hold of a boy in a graveyard?",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.9,4.537620521815371,0.8812908992278072,0.1806798279285431,0.0298895426094532,0.3460150957107544,2,0.14823444187641144,1
triviaqa_00326_t1.0,In which sport may a 'Mulligan' be awarded?,Sports,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.7881393432617188e-07,1,1.4210854715202004e-14,0
triviaqa_00327_t1.0,"In fashion Straight Cut, Boot Cut and Skinny are all types of what?",Other,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00328_t1.0,Mary Arden had a famous son. Who was he?,Humanities,False,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,13.4,3.6660605559646715,0.28639695711307084,0.04689487814903259,0.012880693189799786,0.09641125053167343,2,0.028879771009087563,0
triviaqa_00329_t1.0,In which year was the Juilliard School founded in New York?,Humanities,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,4.0,0.0,0.5689955935849532,0.0392230860888958,0.013060947880148888,0.08095540851354599,3,0.028870083391666412,0
triviaqa_00330_t1.0,"Which London river, now flowing underground, rises in Hampstead, flows through St. Pancras, down Farringdon Street and enters the Thames by Blackfriars Bridge?",STEM,True,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.2,1.6,16.8,31.96185226171975,1.2917601481737602,0.1315487176179886,0.04715696722269058,0.2587287425994873,5,0.0982622429728508,0
triviaqa_00331_t1.0,Which US city began as a trading post on the Chisholm Trail in the 1860’s and is now the largest city in Kansas?,Social Sciences,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,8.05,3.1539657575820317,0.4689955935863958,0.0786106288433075,0.04799167066812515,0.158991277217865,2,0.10777831822633743,0
triviaqa_00332_t1.0,What controversial relic went on display in 2010 in the Italian city whose name it bears?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.0,72.97670861309108,0.28639695711307084,0.03184177726507187,0.010604722425341606,0.06596798449754715,2,0.023431049659848213,0
